anio;id_servicio;cod_mod;anexo;nombre;gestion;id_nivel;nivel_original;nivel_agrupado;total_estudiantes;mujeres;hombres;retirados;total_atraso;departamento;provincia;distrito;ugel;area
2022;0379974-0;0379974;0;30542;Pública de gestión directa;B0;Primaria;Primaria;14;6;8;0;0;JUNIN;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Rural
2022;0379982-0;0379982;0;30543;Pública de gestión directa;B0;Primaria;Primaria;3;1;2;0;0;JUNIN;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Rural
2022;0379990-0;0379990;0;30544;Pública de gestión directa;B0;Primaria;Primaria;25;8;17;0;1;JUNIN;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Rural
2022;0380014-0;0380014;0;30546 ANDRES AVELINO CACERES;Pública de gestión directa;B0;Primaria;Primaria;6;4;2;0;0;JUNIN;JAUJA;PACA;UGEL JAUJA;Rural
2022;0380022-0;0380022;0;30547 JUAN DE DIOS SOSA;Pública de gestión directa;B0;Primaria;Primaria;22;7;15;0;0;JUNIN;JAUJA;PACCHA;UGEL JAUJA;Rural
2022;0380030-0;0380030;0;30548 VIRGEN DE FATIMA;Pública de gestión directa;B0;Primaria;Primaria;21;12;9;0;0;JUNIN;JAUJA;PACCHA;UGEL JAUJA;Rural
2022;0380055-0;0380055;0;30550 EL BALCONCITO DEL VALLE;Pública de gestión directa;B0;Primaria;Primaria;1;0;1;0;0;JUNIN;JAUJA;PARCO;UGEL JAUJA;Rural
2022;0380071-0;0380071;0;30552 NUESTRA SEÑORA DE LA MERCED;Pública de gestión directa;B0;Primaria;Primaria;10;2;8;0;0;JUNIN;JAUJA;TUNAN MARCA;UGEL JAUJA;Rural
2022;0380089-0;0380089;0;30553 FEDERICO MELCHOR AQUINO;Pública de gestión directa;B0;Primaria;Primaria;7;1;6;0;0;JUNIN;JAUJA;YAULI;UGEL JAUJA;Rural
2022;0380097-0;0380097;0;30554 EMILIO ROMERO AQUINO;Pública de gestión directa;B0;Primaria;Primaria;4;4;0;0;0;JUNIN;JAUJA;YAULI;UGEL JAUJA;Rural
2022;0380105-0;0380105;0;30555 ANDRES AVELINO PONCE PALACIOS;Pública de gestión directa;B0;Primaria;Primaria;32;12;20;0;0;JUNIN;JAUJA;APATA;UGEL JAUJA;Rural
2022;0380121-0;0380121;0;30557 MARIA MONTESORI STOPPANI;Pública de gestión directa;B0;Primaria;Primaria;5;3;2;0;0;JUNIN;JAUJA;ATAURA;UGEL JAUJA;Rural
2022;0380154-0;0380154;0;30560 ELSA RAFAEL SANCHEZ;Pública de gestión directa;B0;Primaria;Primaria;7;5;2;0;0;JUNIN;JAUJA;HUERTAS;UGEL JAUJA;Rural
2022;0380162-0;0380162;0;30561 LEONCIO PRADO GUTIERREZ;Pública de gestión directa;B0;Primaria;Primaria;85;38;47;0;0;JUNIN;JAUJA;HUERTAS;UGEL JAUJA;Rural
2022;0380170-0;0380170;0;30562 EUSEBIO PAITANMALA SANCHEZ;Pública de gestión directa;B0;Primaria;Primaria;10;5;5;0;0;JUNIN;JAUJA;LEONOR ORDOÑEZ;UGEL JAUJA;Rural
2022;0380196-0;0380196;0;30299;Pública de gestión directa;B0;Primaria;Primaria;25;10;15;0;0;JUNIN;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Rural
2022;0380204-0;0380204;0;30300;Pública de gestión directa;B0;Primaria;Primaria;90;47;43;0;3;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0380220-0;0380220;0;30302;Pública de gestión directa;B0;Primaria;Primaria;93;44;49;3;11;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0380238-0;0380238;0;30303;Pública de gestión directa;B0;Primaria;Primaria;58;31;27;0;1;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0380246-0;0380246;0;30304;Pública de gestión directa;B0;Primaria;Primaria;32;16;16;0;0;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0380253-0;0380253;0;30305;Pública de gestión directa;B0;Primaria;Primaria;79;40;39;0;0;JUNIN;CONCEPCION;CHAMBARA;UGEL CHUPACA;Rural
2022;0380279-0;0380279;0;30307;Pública de gestión directa;B0;Primaria;Primaria;37;18;19;0;0;JUNIN;CONCEPCION;CHAMBARA;UGEL CHUPACA;Rural
2022;0380287-0;0380287;0;30308;Pública de gestión directa;B0;Primaria;Primaria;42;23;19;0;1;JUNIN;CONCEPCION;CHAMBARA;UGEL CHUPACA;Rural
2022;0380295-0;0380295;0;30309;Pública de gestión directa;B0;Primaria;Primaria;23;13;10;0;0;JUNIN;CONCEPCION;CHAMBARA;UGEL CHUPACA;Rural
2022;0380303-0;0380303;0;30310;Pública de gestión directa;B0;Primaria;Primaria;44;19;25;0;1;JUNIN;CONCEPCION;HEROINAS TOLEDO;UGEL CONCEPCIÓN;Rural
2022;0380311-0;0380311;0;30311;Pública de gestión directa;B0;Primaria;Primaria;42;21;21;0;2;JUNIN;CONCEPCION;HEROINAS TOLEDO;UGEL CONCEPCIÓN;Rural
2022;0380329-0;0380329;0;30312;Pública de gestión directa;B0;Primaria;Primaria;125;67;58;0;1;JUNIN;CONCEPCION;MANZANARES;UGEL CHUPACA;Urbana
2022;0380345-0;0380345;0;30314;Pública de gestión directa;B0;Primaria;Primaria;39;22;17;0;0;JUNIN;CONCEPCION;MARISCAL CASTILLA;UGEL CONCEPCIÓN;Rural
2022;0380360-0;0380360;0;30316 PEDRO PABLO GARCIA TAPIA;Pública de gestión directa;B0;Primaria;Primaria;119;58;61;0;1;JUNIN;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Urbana
2022;0380378-0;0380378;0;30317 VIRGEN DE ASUNCION;Pública de gestión directa;B0;Primaria;Primaria;80;34;46;0;4;JUNIN;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Urbana
2022;0380386-0;0380386;0;30318;Pública de gestión directa;B0;Primaria;Primaria;102;51;51;0;2;JUNIN;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Rural
2022;0380394-0;0380394;0;30319;Pública de gestión directa;B0;Primaria;Primaria;88;37;51;0;1;JUNIN;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Rural
2022;0380410-0;0380410;0;30321;Pública de gestión directa;B0;Primaria;Primaria;59;35;24;0;1;JUNIN;CONCEPCION;MITO;UGEL CONCEPCIÓN;Rural
2022;0380436-0;0380436;0;30323;Pública de gestión directa;B0;Primaria;Primaria;11;5;6;0;0;JUNIN;CONCEPCION;MITO;UGEL CONCEPCIÓN;Rural
2022;0380469-0;0380469;0;30326;Pública de gestión directa;B0;Primaria;Primaria;212;102;110;0;3;JUNIN;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Urbana
2022;0380477-0;0380477;0;30327;Pública de gestión directa;B0;Primaria;Primaria;203;88;115;0;4;JUNIN;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Urbana
2022;0380485-0;0380485;0;30328;Pública de gestión directa;B0;Primaria;Primaria;42;22;20;0;1;JUNIN;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Rural
2022;0380493-0;0380493;0;30329;Pública de gestión directa;B0;Primaria;Primaria;40;19;21;0;0;JUNIN;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Rural
2022;0380527-0;0380527;0;30331;Pública de gestión directa;B0;Primaria;Primaria;24;13;11;0;1;JUNIN;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Rural
2022;0380535-0;0380535;0;30332;Pública de gestión directa;B0;Primaria;Primaria;53;26;27;0;4;JUNIN;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Rural
2022;0380550-0;0380550;0;30334;Pública de gestión directa;B0;Primaria;Primaria;58;26;32;0;0;JUNIN;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Rural
2022;0380568-0;0380568;0;30335;Pública de gestión directa;B0;Primaria;Primaria;41;19;22;0;0;JUNIN;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Rural
2022;0380576-0;0380576;0;30336 JOSE CARLOS MARIATEGUI;Pública de gestión directa;B0;Primaria;Primaria;99;54;45;0;2;JUNIN;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Rural
2022;0380584-0;0380584;0;30337;Pública de gestión directa;B0;Primaria;Primaria;50;26;24;0;2;JUNIN;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Rural
2022;0380592-0;0380592;0;30338;Pública de gestión directa;B0;Primaria;Primaria;31;16;15;0;0;JUNIN;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Rural
2022;0380600-0;0380600;0;30339;Pública de gestión directa;B0;Primaria;Primaria;10;2;8;0;0;JUNIN;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Urbana
2022;0380634-0;0380634;0;30342;Pública de gestión directa;B0;Primaria;Primaria;37;19;18;0;0;JUNIN;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Rural
2022;0380642-0;0380642;0;30343;Pública de gestión directa;B0;Primaria;Primaria;12;7;5;0;0;JUNIN;CONCEPCION;ACO;UGEL CONCEPCIÓN;Rural
2022;0380659-0;0380659;0;30344;Pública de gestión directa;B0;Primaria;Primaria;18;13;5;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380667-0;0380667;0;30345;Pública de gestión directa;B0;Primaria;Primaria;33;16;17;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380675-0;0380675;0;30346;Pública de gestión directa;B0;Primaria;Primaria;15;8;7;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380683-0;0380683;0;30347;Pública de gestión directa;B0;Primaria;Primaria;2;2;0;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380691-0;0380691;0;30348;Pública de gestión directa;B0;Primaria;Primaria;41;21;20;0;5;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380709-0;0380709;0;30349;Pública de gestión directa;B0;Primaria;Primaria;36;17;19;0;3;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380717-0;0380717;0;30350;Pública de gestión directa;B0;Primaria;Primaria;10;4;6;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380725-0;0380725;0;30351;Pública de gestión directa;B0;Primaria;Primaria;15;7;8;0;1;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380733-0;0380733;0;30352;Pública de gestión directa;B0;Primaria;Primaria;38;20;18;0;1;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380741-0;0380741;0;30353;Pública de gestión directa;B0;Primaria;Primaria;9;4;5;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380758-0;0380758;0;30354;Pública de gestión directa;B0;Primaria;Primaria;9;3;6;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380766-0;0380766;0;30355;Pública de gestión directa;B0;Primaria;Primaria;9;6;3;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380774-0;0380774;0;30356;Pública de gestión directa;B0;Primaria;Primaria;9;4;5;1;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380782-0;0380782;0;30357;Pública de gestión directa;B0;Primaria;Primaria;5;2;3;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380816-0;0380816;0;30360;Pública de gestión directa;B0;Primaria;Primaria;46;27;19;0;5;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380824-0;0380824;0;30361;Pública de gestión directa;B0;Primaria;Primaria;9;3;6;0;1;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380832-0;0380832;0;30362;Pública de gestión directa;B0;Primaria;Primaria;18;10;8;0;1;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380840-0;0380840;0;30363;Pública de gestión directa;B0;Primaria;Primaria;25;7;18;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380857-0;0380857;0;30364;Pública de gestión directa;B0;Primaria;Primaria;13;7;6;0;2;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2022;0380873-0;0380873;0;30366;Pública de gestión directa;B0;Primaria;Primaria;8;7;1;0;0;JUNIN;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Rural
2022;0380881-0;0380881;0;30367;Pública de gestión directa;B0;Primaria;Primaria;41;25;16;0;0;JUNIN;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Rural
2022;0380899-0;0380899;0;30368;Pública de gestión directa;B0;Primaria;Primaria;7;3;4;0;0;JUNIN;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Rural
2022;0380907-0;0380907;0;30369;Pública de gestión directa;B0;Primaria;Primaria;9;4;5;0;1;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0380915-0;0380915;0;30370;Pública de gestión directa;B0;Primaria;Primaria;5;2;3;0;0;JUNIN;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Rural
2022;0380923-0;0380923;0;30372;Pública de gestión directa;B0;Primaria;Primaria;24;11;13;0;0;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0380931-0;0380931;0;30373;Pública de gestión directa;B0;Primaria;Primaria;22;11;11;0;1;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0380949-0;0380949;0;30374;Pública de gestión directa;B0;Primaria;Primaria;18;11;7;0;3;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0380956-0;0380956;0;30375;Pública de gestión directa;B0;Primaria;Primaria;11;6;5;1;2;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0380972-0;0380972;0;30377;Pública de gestión directa;B0;Primaria;Primaria;3;0;3;0;0;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0380980-0;0380980;0;30378;Pública de gestión directa;B0;Primaria;Primaria;11;6;5;0;1;JUNIN;CONCEPCION;MARISCAL CASTILLA;UGEL CONCEPCIÓN;Rural
2022;0381004-0;0381004;0;30380;Pública de gestión directa;B0;Primaria;Primaria;15;5;10;0;0;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0381012-0;0381012;0;30381;Pública de gestión directa;B0;Primaria;Primaria;14;5;9;0;1;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0381020-0;0381020;0;30382;Pública de gestión directa;B0;Primaria;Primaria;12;5;7;0;0;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0381038-0;0381038;0;30383 EFRAIN VEGA RAMIREZ;Pública de gestión directa;B0;Primaria;Primaria;6;2;4;0;0;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0381046-0;0381046;0;30384 ALFONSO UGARTE;Pública de gestión directa;B0;Primaria;Primaria;11;3;8;0;0;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0381053-0;0381053;0;30385;Pública de gestión directa;B0;Primaria;Primaria;7;5;2;0;0;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0381061-0;0381061;0;30386;Pública de gestión directa;B0;Primaria;Primaria;12;8;4;0;0;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0381079-0;0381079;0;30387;Pública de gestión directa;B0;Primaria;Primaria;7;3;4;2;1;JUNIN;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Rural
2022;0381087-0;0381087;0;30388;Pública de gestión directa;B0;Primaria;Primaria;24;7;17;0;1;JUNIN;CONCEPCION;CHAMBARA;UGEL CHUPACA;Rural
2022;0381137-0;0381137;0;30393;Pública de gestión directa;B0;Primaria;Primaria;8;4;4;0;0;JUNIN;CONCEPCION;HEROINAS TOLEDO;UGEL CONCEPCIÓN;Rural
2022;0381152-0;0381152;0;30395;Pública de gestión directa;B0;Primaria;Primaria;15;9;6;0;1;JUNIN;CONCEPCION;MANZANARES;UGEL CHUPACA;Urbana
2022;0381160-0;0381160;0;30396;Pública de gestión directa;B0;Primaria;Primaria;5;2;3;0;2;JUNIN;CONCEPCION;MANZANARES;UGEL CHUPACA;Rural
2022;0381178-0;0381178;0;30397;Pública de gestión directa;B0;Primaria;Primaria;62;33;29;0;4;JUNIN;CONCEPCION;MARISCAL CASTILLA;UGEL CONCEPCIÓN;Rural
2022;0381186-0;0381186;0;30398;Pública de gestión directa;B0;Primaria;Primaria;14;5;9;0;0;JUNIN;CONCEPCION;MARISCAL CASTILLA;UGEL CONCEPCIÓN;Rural
2022;0381194-0;0381194;0;30039;Pública de gestión directa;B0;Primaria;Primaria;17;8;9;0;3;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0381202-0;0381202;0;30040;Pública de gestión directa;B0;Primaria;Primaria;28;11;17;0;1;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0381210-0;0381210;0;30041;Pública de gestión directa;B0;Primaria;Primaria;29;16;13;0;0;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0381228-0;0381228;0;30042;Pública de gestión directa;B0;Primaria;Primaria;13;7;6;0;0;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0381236-0;0381236;0;30043;Pública de gestión directa;B0;Primaria;Primaria;8;5;3;0;0;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0381244-0;0381244;0;30044 JAVIER HERAUD;Pública de gestión directa;B0;Primaria;Primaria;38;17;21;0;2;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0381251-0;0381251;0;30045;Pública de gestión directa;B0;Primaria;Primaria;27;11;16;0;1;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0381269-0;0381269;0;30046;Pública de gestión directa;B0;Primaria;Primaria;29;15;14;0;1;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0381277-0;0381277;0;30047;Pública de gestión directa;B0;Primaria;Primaria;51;31;20;0;0;JUNIN;HUANCAYO;PUCARA;UGEL HUANCAYO;Rural
2022;0381285-0;0381285;0;30048;Pública de gestión directa;B0;Primaria;Primaria;23;11;12;0;0;JUNIN;HUANCAYO;PUCARA;UGEL HUANCAYO;Rural
2022;0381293-0;0381293;0;30049;Pública de gestión directa;B0;Primaria;Primaria;3;1;2;0;0;JUNIN;HUANCAYO;PUCARA;UGEL HUANCAYO;Rural
2022;0381301-0;0381301;0;30050;Pública de gestión directa;B0;Primaria;Primaria;15;8;7;0;0;JUNIN;HUANCAYO;PUCARA;UGEL HUANCAYO;Rural
2022;0381319-0;0381319;0;30051;Pública de gestión directa;B0;Primaria;Primaria;7;3;4;0;0;JUNIN;HUANCAYO;PUCARA;UGEL HUANCAYO;Rural
2022;0381327-0;0381327;0;30052;Pública de gestión directa;B0;Primaria;Primaria;4;3;1;1;0;JUNIN;HUANCAYO;PUCARA;UGEL HUANCAYO;Rural
2022;0381343-0;0381343;0;30054 SANTA MARIA REYNA;Pública de gestión directa;B0;Primaria;Primaria;905;905;0;0;4;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2022;0381368-0;0381368;0;DANIEL ALCIDES CARRION;Pública de gestión directa;B0;Primaria;Primaria;155;71;84;0;5;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2022;0381376-0;0381376;0;30057;Pública de gestión directa;B0;Primaria;Primaria;373;173;200;0;9;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2022;0381384-0;0381384;0;31979;Pública de gestión directa;B0;Primaria;Primaria;20;9;11;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2022;0381392-0;0381392;0;30059 ROSA DE AMERICA;Pública de gestión directa;B0;Primaria;Primaria;1285;1118;167;0;0;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2022;0381434-0;0381434;0;30063;Pública de gestión directa;B0;Primaria;Primaria;222;122;100;0;1;JUNIN;CHUPACA;AHUAC;UGEL CHUPACA;Urbana
2022;0381442-0;0381442;0;30065;Pública de gestión directa;B0;Primaria;Primaria;72;31;41;0;2;JUNIN;CHUPACA;AHUAC;UGEL CHUPACA;Rural
2022;0381459-0;0381459;0;30066;Pública de gestión directa;B0;Primaria;Primaria;37;24;13;0;2;JUNIN;CHUPACA;AHUAC;UGEL CHUPACA;Rural
2022;0381467-0;0381467;0;30068 VIRGEN DE FATIMA;Pública de gestión directa;B0;Primaria;Primaria;405;197;208;1;4;JUNIN;CHUPACA;CHUPACA;UGEL CHUPACA;Urbana
2022;0381475-0;0381475;0;30069;Pública de gestión directa;B0;Primaria;Primaria;39;19;20;0;0;JUNIN;CHUPACA;CHUPACA;UGEL CHUPACA;Urbana
2022;0381483-0;0381483;0;30070;Pública de gestión directa;B0;Primaria;Primaria;142;69;73;0;4;JUNIN;CHUPACA;CHUPACA;UGEL CHUPACA;Urbana
2022;0381491-0;0381491;0;30071 LUIS MARAVI SEGURA;Pública de gestión directa;B0;Primaria;Primaria;121;69;52;0;1;JUNIN;CHUPACA;CHUPACA;UGEL CHUPACA;Rural
2022;0381509-0;0381509;0;30072;Pública de gestión directa;B0;Primaria;Primaria;122;51;71;0;4;JUNIN;CHUPACA;CHUPACA;UGEL CHUPACA;Urbana
2022;0381517-0;0381517;0;30073;Pública de gestión directa;B0;Primaria;Primaria;386;176;210;0;2;JUNIN;CHUPACA;CHUPACA;UGEL CHUPACA;Urbana
2022;0381525-0;0381525;0;30074 SEÑOR DE LOS MILAGROS;Pública de gestión directa;B0;Primaria;Primaria;168;97;71;0;5;JUNIN;CHUPACA;HUACHAC;UGEL CHUPACA;Urbana
2022;0381541-0;0381541;0;30077;Pública de gestión directa;B0;Primaria;Primaria;10;4;6;0;1;JUNIN;CHUPACA;HUACHAC;UGEL CHUPACA;Rural
2022;0381566-0;0381566;0;30080 JESUS MARIA Y JOSE;Pública de gestión directa;B0;Primaria;Primaria;307;138;169;1;3;JUNIN;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Urbana
2022;0381574-0;0381574;0;30081 MANUEL GONZALES PRADA;Pública de gestión directa;B0;Primaria;Primaria;216;116;100;1;0;JUNIN;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Urbana
2022;0381582-0;0381582;0;30082;Pública de gestión directa;B0;Primaria;Primaria;31;12;19;0;1;JUNIN;CHUPACA;SAN JUAN DE ISCOS;UGEL CHUPACA;Rural
2022;0381590-0;0381590;0;30083;Pública de gestión directa;B0;Primaria;Primaria;83;34;49;0;1;JUNIN;CHUPACA;SAN JUAN DE ISCOS;UGEL CHUPACA;Rural
2022;0381608-0;0381608;0;30084;Pública de gestión directa;B0;Primaria;Primaria;21;13;8;0;0;JUNIN;CHUPACA;SAN JUAN DE ISCOS;UGEL CHUPACA;Rural
2022;0381624-0;0381624;0;30086 SANTA ROSA DE LIMA;Pública de gestión directa;B0;Primaria;Primaria;61;30;31;0;0;JUNIN;CHUPACA;SAN JUAN DE JARPA;UGEL CHUPACA;Rural
2022;0381640-0;0381640;0;30089;Pública de gestión directa;B0;Primaria;Primaria;29;13;16;0;0;JUNIN;CHUPACA;SAN JUAN DE JARPA;UGEL CHUPACA;Rural
2022;0381657-0;0381657;0;30090 NSTRA.SRA. DE LAS MERCEDES;Pública de gestión directa;B0;Primaria;Primaria;422;207;215;0;9;JUNIN;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Urbana
2022;0381665-0;0381665;0;30091 VIRGEN DE FATIMA;Pública de gestión directa;B0;Primaria;Primaria;410;207;203;0;4;JUNIN;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Urbana
2022;0381673-0;0381673;0;30092 HEROES DEL CENEPA;Pública de gestión directa;B0;Primaria;Primaria;92;45;47;0;4;JUNIN;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Urbana
2022;0381681-0;0381681;0;30093 ENRIQUE ROSADO ZARATE;Pública de gestión directa;B0;Primaria;Primaria;489;254;235;0;3;JUNIN;HUANCAYO;SICAYA;UGEL HUANCAYO;Urbana
2022;0381699-0;0381699;0;30094 TOMAS GUTARRA SOLIS;Pública de gestión directa;B0;Primaria;Primaria;255;123;132;0;6;JUNIN;HUANCAYO;SICAYA;UGEL HUANCAYO;Urbana
2022;0381707-0;0381707;0;30095 VICENTE SAMANIEGO VIVAS;Pública de gestión directa;B0;Primaria;Primaria;37;20;17;0;0;JUNIN;HUANCAYO;SICAYA;UGEL HUANCAYO;Urbana
2022;0381715-0;0381715;0;30096;Pública de gestión directa;B0;Primaria;Primaria;313;172;141;0;8;JUNIN;HUANCAYO;SICAYA;UGEL HUANCAYO;Urbana
2022;0381731-0;0381731;0;30098 JOSE ANTONIO ENCINAS;Pública de gestión directa;B0;Primaria;Primaria;107;45;62;0;2;JUNIN;CHUPACA;YANACANCHA;UGEL CHUPACA;Rural
2022;0381749-0;0381749;0;30099;Pública de gestión directa;B0;Primaria;Primaria;14;4;10;0;0;JUNIN;CHUPACA;AHUAC;UGEL CHUPACA;Rural
2022;0381756-0;0381756;0;30100;Pública de gestión directa;B0;Primaria;Primaria;24;9;15;0;0;JUNIN;CHUPACA;AHUAC;UGEL CHUPACA;Rural
2022;0381764-0;0381764;0;30127 SAN FRANCISCO DE ASIS;Pública de gestión directa;B0;Primaria;Primaria;192;92;100;0;6;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2022;0381772-0;0381772;0;30128;Pública de gestión directa;B0;Primaria;Primaria;176;100;76;0;2;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2022;0381780-0;0381780;0;30130;Pública de gestión directa;B0;Primaria;Primaria;12;7;5;0;0;JUNIN;HUANCAYO;CARHUACALLANGA;UGEL HUANCAYO;Rural
2022;0381814-0;0381814;0;30133;Pública de gestión directa;B0;Primaria;Primaria;29;14;15;0;0;JUNIN;HUANCAYO;COLCA;UGEL HUANCAYO;Rural
2022;0381822-0;0381822;0;30135;Pública de gestión directa;B0;Primaria;Primaria;28;17;11;0;0;JUNIN;HUANCAYO;COLCA;UGEL HUANCAYO;Rural
2022;0381830-0;0381830;0;30136;Pública de gestión directa;B0;Primaria;Primaria;6;3;3;1;2;JUNIN;HUANCAYO;CULLHUAS;UGEL HUANCAYO;Rural
2022;0381848-0;0381848;0;30137;Pública de gestión directa;B0;Primaria;Primaria;18;8;10;0;1;JUNIN;HUANCAYO;CULLHUAS;UGEL HUANCAYO;Rural
2022;0381855-0;0381855;0;30138;Pública de gestión directa;B0;Primaria;Primaria;39;22;17;0;2;JUNIN;HUANCAYO;CULLHUAS;UGEL HUANCAYO;Rural
